lat,lon,total_pm25_emissions,HTAPv3_1_International_Shipping,HTAPv3_2_1_Domestic_Aviation,HTAPv3_2_2_International_Aviation,HTAPv3_3_Energy,HTAPv3_4_1_Industry,HTAPv3_4_2_Fugitive,HTAPv3_4_3_Solvents,HTAPv3_5_1_Road_Transport,HTAPv3_5_2_Brake_and_Tyre_wear,HTAPv3_5_3_Domestic_shipping,HTAPv3_5_4_Other_ground_transport,HTAPv3_6_Residential,HTAPv3_7_Waste,HTAPv3_8_1_Agricultural_waste_burning,HTAPv3_8_2_Agriculture_livestock,HTAPv3_8_3_Agriculture_crops
13.25,77.35,155.91431407113942,0.0,0.00952107459306717,0.10622710734605789,7.961984157562256,22.286474227905273,6.668641090393066,3.973240018240176e-05,19.026554107666016,0.21405820548534393,0.0,0.2510618269443512,90.80355834960938,2.4178198145818897e-06,7.595090389251709,0.6746087074279785,0.3164926767349243
13.25,77.45,155.0095570322501,0.0,0.1349627822637558,0.06364176422357559,7.961984157562256,22.286474227905273,6.668641090393066,4.2417115764692426e-05,19.026554107666016,0.39822113513946533,0.0,0.2510618269443512,90.80355834960938,8.396998964599334e-06,6.362345218658447,0.7659023404121399,0.2861592173576355
13.25,77.55,500.11962338883313,0.0,0.02063664048910141,0.0,40.60165786743164,212.0701141357422,34.006324768066406,0.0016729439375922084,45.177581787109375,0.9147660732269287,0.0,1.2802751064300537,158.62603759765625,0.00012443758896552026,6.453174114227295,0.6855204105377197,0.2817375063896179
13.25,77.65,500.7612173314119,0.0,0.09887662529945374,0.0,40.60165786743164,212.0701141357422,34.006324768066406,0.0004387593944557011,45.177581787109375,0.15317760407924652,0.0,1.2802751064300537,158.62603759765625,3.103500057477504e-05,7.696646213531494,0.7271280288696289,0.3229278028011322
13.25,77.75,369.3030109745887,0.0,0.05372760072350502,0.0,26.19293212890625,139.02621459960938,21.93815803527832,0.0005904337158426642,33.24769592285156,0.9706851243972778,0.0,0.8259307146072388,138.21209716796875,3.797856334131211e-05,7.795103549957275,0.7153931260108948,0.32444459199905396
13.25,77.85,235.38080935125708,0.0,0.003038867609575391,0.0,11.78421688079834,65.98231506347656,9.869991302490234,0.00014380260836333036,21.317813873291016,0.9331782460212708,0.0,0.3715866804122925,117.7982177734375,1.0335156730434392e-05,6.366722106933594,0.581335186958313,0.37223923206329346
13.25,77.95,235.50811994393734,0.0,0.07236336171627045,0.011951434426009655,11.78421688079834,65.98231506347656,9.869991302490234,7.34794230083935e-05,21.317813873291016,0.9899137020111084,0.0,0.3715866804122925,117.7982177734375,4.871268174611032e-06,6.410741329193115,0.5279784798622131,0.37095171213150024
13.35,77.05,231.16787723815287,0.0,0.04278780147433281,0.15885721147060394,17.987056732177734,50.34775161743164,15.065240859985352,0.0008422133978456259,19.767528533935547,0.39471518993377686,0.0,0.5671781897544861,117.30638885498047,5.5834792874520645e-05,8.810894012451172,0.19030803442001343,0.5282721519470215
13.35,77.15,230.75621051929193,0.0,0.0041801524348556995,0.0,17.987056732177734,50.34775161743164,15.065240859985352,0.0041257417760789394,19.767528533935547,1.362760066986084,0.0,0.5671781897544861,117.30638885498047,0.00023430242436006665,7.772204399108887,0.1178290843963623,0.4537319839000702
13.35,77.25,168.48298270658233,0.0,0.028553036972880363,0.09587088972330093,11.558608055114746,32.35382080078125,9.6810302734375,9.995165601139888e-05,17.250240325927734,0.8896211385726929,0.0,0.36447256803512573,87.9070053100586,7.722575901425444e-06,7.777523994445801,0.11732784658670425,0.4588007926940918
13.35,77.35,105.87370969329447,0.0,0.12458761781454086,0.08294627070426941,5.130161285400391,14.359891891479492,4.29681921005249,6.197059974510921e-06,14.732952117919922,0.46129870414733887,0.0,0.1617671698331833,58.50763702392578,4.2624958496162435e-07,7.298694133758545,0.4344216287136078,0.28252601623535156
