lat,lon,HTAPv3_1_International_Shipping,HTAPv3_2_1_Domestic_Aviation,HTAPv3_2_2_International_Aviation,HTAPv3_3_Energy,HTAPv3_4_1_Industry,HTAPv3_4_2_Fugitive,HTAPv3_4_3_Solvents,HTAPv3_5_1_Road_Transport,HTAPv3_5_2_Brake_and_Tyre_wear,HTAPv3_5_3_Domestic_shipping,HTAPv3_5_4_Other_ground_transport,HTAPv3_6_Residential,HTAPv3_7_Waste,HTAPv3_8_1_Agricultural_waste_burning,HTAPv3_8_3_Agriculture_crops,total_so2_emissions
13.05,77.55,0.0,0.8665811419487,1.4416922330856323,665.984619140625,521.2700805664062,89.94165802001953,0.0,6.028921127319336,0.0,0.0,7.4108476638793945,173.41067504882812,0.0,0.19746564328670502,0.0,1466.5525405853987
13.05,77.65,0.0,1.0872515439987183,0.0,665.984619140625,521.2700805664062,89.94165802001953,0.0,6.028921127319336,0.0,0.0,7.4108476638793945,173.41067504882812,0.0,0.28958719968795776,0.0,1465.4236403107643
13.05,77.75,0.0,0.3741287887096405,0.1314540058374405,393.65972900390625,343.0520935058594,53.163997650146484,0.0,4.086213111877441,0.0,0.0,4.380509853363037,109.74980926513672,0.0,0.44268330931663513,0.0,909.040618494153
13.05,77.85,0.0,0.15912002325057983,0.3434183597564697,121.3348159790039,164.83409118652344,16.386348724365234,0.0,2.1435060501098633,0.0,0.0,1.350172519683838,46.08892822265625,0.0,0.6617909669876099,0.0,353.3021920323372
13.05,77.95,0.0,0.0,0.29501399397850037,121.3348159790039,164.83409118652344,16.386348724365234,0.0,2.1435060501098633,0.0,0.0,1.350172519683838,46.08892822265625,0.0,0.4810238182544708,0.0,352.9139004945755
13.15,77.05,0.0,0.04628291726112366,0.012518402189016342,62.95864486694336,28.496498107910156,8.502606391906738,0.0,1.2523082494735718,0.0,0.0,0.7005821466445923,27.12662696838379,0.0,0.48523175716400146,0.0,129.58129980787635
13.15,77.15,0.0,0.0755433514714241,0.1156475841999054,62.95864486694336,28.496498107910156,8.502606391906738,0.0,1.2523082494735718,0.0,0.0,0.7005821466445923,27.12662696838379,0.0,0.5810021162033081,0.0,129.80945978313684
13.15,77.25,0.0,0.13563840091228485,0.8653594851493835,81.98780822753906,37.10952377319336,11.072505950927734,0.0,1.523136019706726,0.0,0.0,0.9123319983482361,35.32560348510742,0.0,0.690473198890686,0.0,169.6223805397749
13.15,77.35,0.0,0.19234800338745117,0.9996287226676941,101.01696014404297,45.7225456237793,13.642404556274414,0.0,1.7939636707305908,0.0,0.0,1.1240818500518799,43.52458572387695,0.0,0.6496953964233398,0.0,208.6662136912346
13.15,77.45,0.0,0.37884238362312317,0.5649815797805786,101.01696014404297,45.7225456237793,13.642404556274414,0.0,1.7939636707305908,0.0,0.0,1.1240818500518799,43.52458572387695,0.0,0.5192500948905945,0.0,208.2876156270504
13.15,77.55,0.0,0.6690431237220764,0.1636212021112442,665.984619140625,521.2700805664062,89.94165802001953,0.0,6.028921127319336,0.0,0.0,7.4108476638793945,173.41067504882812,0.0,0.4549998939037323,0.0,1465.3344657868147
13.15,77.65,0.0,0.7063344120979309,0.0,665.984619140625,521.2700805664062,89.94165802001953,0.0,6.028921127319336,0.0,0.0,7.4108476638793945,173.41067504882812,0.0,0.6499319672584534,0.0,1465.403067946434
13.15,77.75,0.0,0.15411120653152466,0.0,393.65972900390625,343.0520935058594,53.163997650146484,0.0,4.086213111877441,0.0,0.0,4.380509853363037,109.74980926513672,0.0,0.6635481715202332,0.0,908.9100117683411
13.15,77.85,0.0,0.36928439140319824,0.10762283951044083,121.3348159790039,164.83409118652344,16.386348724365234,0.0,2.1435060501098633,0.0,0.0,1.350172519683838,46.08892822265625,0.0,0.6249486207962036,0.0,353.2397185340524
13.15,77.95,0.0,0.18292438983917236,0.1374216079711914,121.3348159790039,164.83409118652344,16.386348724365234,0.0,2.1435060501098633,0.0,0.0,1.350172519683838,46.08892822265625,0.0,0.4620586335659027,0.0,352.9202673137188
13.25,77.05,0.0,0.0435374416410923,0.42224404215812683,115.64785766601562,52.34482192993164,15.618316650390625,0.0,1.381477952003479,0.0,0.0,1.2868895530700684,41.63919448852539,0.0,0.5513156056404114,0.0,228.93565532937646
13.25,77.15,0.0,0.18485639989376068,1.0066272020339966,115.64785766601562,52.34482192993164,15.618316650390625,0.0,1.381477952003479,0.0,0.0,1.2868895530700684,41.63919448852539,0.0,0.6019969582557678,0.0,229.71203880012035
13.25,77.25,0.0,0.2484803944826126,0.5012844204902649,95.08119201660156,43.035888671875,12.840774536132812,0.0,1.4163813591003418,0.0,0.0,1.0580308437347412,36.87241744995117,0.0,0.6644903421401978,0.0,191.7189400345087
13.25,77.35,0.0,0.04760532081127167,0.531135618686676,74.5145263671875,33.726951599121094,10.063234329223633,0.0,1.4512847661972046,0.0,0.0,0.8291719555854797,32.10563659667969,0.0,0.6081041097640991,0.0,153.87765066325665
13.25,77.45,0.0,0.674811601638794,0.31820881366729736,74.5145263671875,33.726951599121094,10.063234329223633,0.0,1.4512847661972046,0.0,0.0,0.8291719555854797,32.10563659667969,0.0,0.5094248056411743,0.0,154.19325083494186
13.25,77.55,0.0,0.10318296402692795,0.0,379.982177734375,294.3087463378906,51.31684112548828,0.0,3.729282855987549,0.0,0.0,4.228310585021973,106.95160675048828,0.0,0.5166949033737183,0.0,841.1368432566524
13.25,77.65,0.0,0.4943832457065582,0.0,379.982177734375,294.3087463378906,51.31684112548828,0.0,3.729282855987549,0.0,0.0,4.228310585021973,106.95160675048828,0.0,0.6162586808204651,0.0,841.6276073157787
