lat,lon,HTAPv3_1_International_Shipping,HTAPv3_2_1_Domestic_Aviation,HTAPv3_2_2_International_Aviation,HTAPv3_3_Energy,HTAPv3_4_1_Industry,HTAPv3_4_2_Fugitive,HTAPv3_4_3_Solvents,HTAPv3_5_1_Road_Transport,HTAPv3_5_2_Brake_and_Tyre_wear,HTAPv3_5_3_Domestic_shipping,HTAPv3_5_4_Other_ground_transport,HTAPv3_6_Residential,HTAPv3_7_Waste,HTAPv3_8_1_Agricultural_waste_burning,HTAPv3_8_3_Agriculture_crops,total_co_emissions
12.65,77.95,0.0,0.0,0.0,9.7879056930542,582.0338134765625,1.9834568500518799,0.0,357.018798828125,0.0,0.0,1.6586542129516602,2738.899169921875,0.0,160.8173370361328,0.0,3852.199136018753
12.75,77.05,0.0,0.22650481760501862,0.0,4.003937721252441,238.09255981445312,0.8113726377487183,0.0,326.8521728515625,0.0,0.0,0.6785057783126831,1330.1585693359375,0.0,117.20003509521484,0.0,2018.0236580520868
12.75,77.15,0.0,0.0,0.015047639608383179,4.003937721252441,238.09255981445312,0.8113726377487183,0.0,326.8521728515625,0.0,0.0,0.6785057783126831,1330.1585693359375,0.0,104.04396057128906,0.0,2004.6561263501644
12.75,77.25,0.0,0.06721056252717972,0.01554396003484726,4.642268180847168,471.4623718261719,0.9407262206077576,0.0,467.5147399902344,0.0,0.0,0.7866770029067993,1426.3995361328125,0.0,96.39152526855469,0.0,2468.220599144697
12.75,77.35,0.0,0.24138842523097992,0.0,5.280597686767578,704.8321533203125,1.0700796842575073,0.0,608.1773071289062,0.0,0.0,0.8948480486869812,1522.640625,0.0,118.09786224365234,0.0,2961.234861537814
12.75,77.45,0.0,0.2016720324754715,0.0,5.280597686767578,704.8321533203125,1.0700796842575073,0.0,608.1773071289062,0.0,0.0,0.8948480486869812,1522.640625,0.0,125.08506774902344,0.0,2968.1823506504297
12.75,77.55,0.0,0.543363630771637,0.3275388181209564,45.31471252441406,3867.091796875,9.1827392578125,0.0,2135.124267578125,0.0,0.0,7.679012775421143,4638.79931640625,0.0,109.5050048828125,0.0,10813.567752748728
12.75,77.65,0.0,0.5025612115859985,0.01688711903989315,45.31471252441406,3867.091796875,9.1827392578125,0.0,2135.124267578125,0.0,0.0,7.679012775421143,4638.79931640625,0.0,85.70604705810547,0.0,10789.417340805754
12.75,77.75,0.0,0.0,0.16751398146152496,27.697654724121094,2233.26513671875,5.612753868103027,0.0,1265.8087158203125,0.0,0.0,4.69363260269165,3617.4755859375,0.0,115.27559661865234,0.0,7269.996590271592
12.75,77.85,0.0,0.0,0.0,10.080592155456543,599.4383544921875,2.0427680015563965,0.0,396.4930725097656,0.0,0.0,1.708253264427185,2596.1513671875,0.0,158.9633026123047,0.0,3764.877710223198
