lat,lon,HTAPv3_1_International_Shipping,HTAPv3_2_1_Domestic_Aviation,HTAPv3_2_2_International_Aviation,HTAPv3_3_Energy,HTAPv3_4_1_Industry,HTAPv3_4_2_Fugitive,HTAPv3_4_3_Solvents,HTAPv3_5_1_Road_Transport,HTAPv3_5_2_Brake_and_Tyre_wear,HTAPv3_5_3_Domestic_shipping,HTAPv3_5_4_Other_ground_transport,HTAPv3_6_Residential,HTAPv3_7_Waste,HTAPv3_8_1_Agricultural_waste_burning,HTAPv3_8_2_Agriculture_livestock,HTAPv3_8_3_Agriculture_crops,total_pm10_emissions
13.25,77.15,0.0,0.036971163004636765,0.2013251930475235,21.10801887512207,57.86003875732422,12.940336227416992,0.00027514377143234015,18.457523345947266,1.189818024635315,0.0,0.4137890934944153,104.01698303222656,0.0001239371922565624,8.932842254638672,1.0693151950836182,0.8079966902732849,227.03535693317826
13.25,77.25,0.0,0.049696195870637894,0.10025686770677567,17.354196548461914,47.57028579711914,10.639043807983398,0.0002867197908926755,18.867156982421875,0.9619245529174805,0.0,0.34020140767097473,99.87859344482422,0.00025569836725480855,8.745428085327148,3.299783945083618,0.514767587184906,208.32187764073024
13.25,77.35,0.0,0.00952107459306717,0.10622710734605789,13.60037612915039,37.28053283691406,8.337751388549805,3.973240018240176e-05,19.276779174804688,0.3951752185821533,0.0,0.2666136622428894,95.7402114868164,1.6045560187194496e-05,8.003849029541016,3.9477243423461914,0.5020910501480103,187.4669082789951
13.25,77.45,0.0,0.1349627822637558,0.06364176422357559,13.60037612915039,37.28053283691406,8.337751388549805,4.2417115764692426e-05,19.276779174804688,0.7351268529891968,0.0,0.2666136622428894,95.7402114868164,5.572559894062579e-05,6.704769611358643,4.493819713592529,0.454036682844162,187.0887202284648
13.25,77.55,0.0,0.02063664048910141,0.0,69.3542709350586,396.8620300292969,42.51784896850586,0.0016729439375922084,45.79696273803711,1.6831560134887695,0.0,1.359580159187317,179.23358154296875,0.000825813680421561,6.800474166870117,4.0053839683532715,0.4469285309314728,748.0833524508053
13.25,77.65,0.0,0.09887662529945374,0.0,69.3542709350586,396.8620300292969,42.51784896850586,0.0004387593944557011,45.79696273803711,0.2781972885131836,0.0,1.359580159187317,179.23358154296875,0.00020595960086211562,8.11087417602539,4.268124580383301,0.5122720003128052,748.393263762584
13.25,77.75,0.0,0.05372760072350502,0.0,44.741825103759766,251.53253173828125,27.42911148071289,0.0005904337158426642,33.69645690917969,1.7848200798034668,0.0,0.8770920634269714,152.04469299316406,0.0002520396083127707,8.21462631225586,4.20171594619751,0.5146973133087158,525.0921400141378
13.25,77.85,0.0,0.003038867609575391,0.0,20.129371643066406,106.20314025878906,12.340374946594238,0.00014380260836333036,21.5959415435791,1.7177660465240479,0.0,0.394604355096817,124.85582733154297,6.858792039565742e-05,6.697272777557373,3.3896162509918213,0.5902532339096069,297.9174196457898
13.25,77.95,0.0,0.07236336171627045,0.011951434426009655,20.129371643066406,106.20314025878906,12.340374946594238,7.34794230083935e-05,21.5959415435791,1.8270070552825928,0.0,0.394604355096817,124.85582733154297,3.232751987525262e-05,6.743591785430908,3.079956293106079,0.5880406498908997,297.84227646546424
13.35,77.05,0.0,0.04278780147433281,0.15885721147060394,30.724836349487305,84.2210922241211,18.83595848083496,0.0008422133978456259,20.027511596679688,0.7291776537895203,0.0,0.6023115515708923,127.141357421875,0.00037053952109999955,9.285614967346191,1.0298773050308228,0.837267279624939,293.6378625962243
